1946;Honoré de Balzac;Contes;戴依夫人;Chinois;Sai LUO;
1995;Pierre BRIANT;Alexandre Le Grand;亚历山大大帝;Chinois;Yadong LU;商务印书馆
1998;Patrice FONTAINE;Les marchés financiers internationaux;国际金融市场;Chinois;Junrui XIE;商务印书馆
1927;Emile Zola;Le Paradis des chats(morceaux choisis);猫的天堂;Chinois;Fu LIU;
1982;René GAGNAT;Euroshima: Construire l'Europe de la défense;欧洲广岛：建设有防务的欧洲;Chinois;Weimin MA;
2008;;L'Economie du cinéma;电影经济学;Chinois;Yunzhou LIU;中国电影出版社
2001;Guilheme FABRE;Les Prospérités du crime. Trafic de stupéfiants, blanchiment et crises financières dans l'après-guerre froide;犯罪致富——毒品走私、洗钱与冷战后的金融危机;Chinois;Qiyun SU;社会科学文献出版社
1938;Henri Barbusse;Staline;史太林传;Chinois;Maoyong XU;
;;Les exilés de Montparnasse / 1920-1940;蒙帕纳斯的流亡者;Chinois;Xiaoming GUAN;猎文文化发展有限公司
1949;MOLIÈRE;George Dandin;乔治•党丹;Chinois;Jianwu LI;
2001;Nathalie Sarraute;Portrait d'un inconnu;Retrato de un desconocido. Prólogo de Jean-Paul Sartre;Espagnol;Roberto Bixio;
2000;Nathalie Sarraute;Portrait d'un inconnu;一个陌生人的画像;Chinois;Qin BIAN;译林出版社
2007;Léon Duguit;Les Transformations du droit public;Las transformaciones del derecho público y privado;Espagnol;Adolfo Posada;Comares
1983;Henri Troyat;La Neige en deuil (Romans);被玷污的雪;Chinois;Qing'an LI;
;Dominique de VILLEPIN;Un autre monde;另一个世界;Chinois;Weixing CHEN;中国人民大学出版社
1989;Albert SOBOUL;La Révolution française;法国大革命史;Chinois;Shengli MA;社会科学文献出版社
2000;Didier Decoin;Louise;路易丝;Chinois;Kefei ZHAO;华夏出版社
1985;Claude MICHELET;Les Gens de Saint-Libéral;圣利贝拉尔的人们;Chinois;Faming GAO;上海译文出版社
2008;Jules Renard;Histoires naturelles;Historias naturales;Espagnol;Joan Riambau Möller;Debolsillo
1997;Michel VEUILLE;La sociobiologie;社会生物学;Chinois;Zhaotong SUN;商务印书馆
1988;Michel VEUILLE;La sociobiologie;社会生物学;Chinois;Shicai YIN;社会科学文献出版社
1949;Honoré de Balzac;Illusions perdues (deuxième partie: Un grand homme de province à Paris);外省伟人在巴黎;Chinois;Mingkai GAO;
1951;Honoré de Balzac;Illusions perdues (deuxième partie: Un grand homme de province à Paris);外省伟人在巴黎;Chinois;Mingkai GAO;
1944;Honoré de Balzac;Illusions perdues (deuxième partie: Un grand homme de province à Paris);巴黎烟云;Chinois;Mutian MU;
;Alexandre LAIGNEL-LAVASTINE;Esprits D'Europe: Autour De Czesaw Miosz, Jan Potofcka,Istvan Bibo;欧洲精神：围绕切斯拉夫·米沃什，雅恩·帕托什卡和伊斯特万·毕波展开;Chinois;Dai Qiao;上海三辉咨询有限公司
1983;Honoré de Balzac;Une ténébreuse affaire;一桩神秘的案件;Chinois;Yonghui ZHENG;人民文学出版社
2005;Résie POUYANNE;Le libre galop des Pottoks;自由奔跑的小野马;Chinois;Chengfu LIU;接力出版社
1986;Jacques LECAILLON;Analyse micro-économique;微观经济分析;Chinois;Chuanming CHEN;
1980;Honoré de Balzac;Eugénie Grandet. Le Père Goriot;欧也妮.葛朗台 高老头;Chinois;Lei FU;人民文学出版社
1930;Anatole France;Abeille;蜜蜂;Chinois;Mutian MU;
1990;Gérard GENETTE;Figures III (Discours du récit): Nouveau discours du récit;叙事话语： 新叙事话语;Chinois;Wenrong WANG;中国社会科学出版社
2000;Françoise LEFEVRE;Consigne des minutes heureuses;幸福存摺;Chinois;Ping WANG;
1991;Pierre BRUNEL;Histoire de la littérature française (T.2, 2ème partie: Le vingtième siècle);20世纪法国文学史;Chinois;Kelu ZHENG;
1993;Henri R.P. BERNARD;Le père Mathieu Ricci et la société chinoise;利玛窦评传;Chinois;Zhenhu GUAN;商务印书馆
1990;Marcel Proust;A la recherche du temps perdu(T.2);追忆似水年华(2):在少女们身旁;Chinois;Yufang GUI;译林出版社
2011;Jean-Luc MARION;Réduction et donation : Recherches sur Husserl, Heidegger et la phénoménologie;Reducción y donación. Investigaciones acerca de Husserl, Heidegger y la fenomenología;Espagnol;Pablo Corona;Prometeo
;Jean-Luc MARION;Réduction et donation : Recherches sur Husserl, Heidegger et la phénoménologie;还原与给予;Chinois;xiang hong fang;上海译文出版社
1995;François FENELON;Les aventures de Télémaque;太雷马克历险记;Chinois;Weizhong NI;
1993;Alain PEYREFITTE;L'Empire immobile ou le Choc des mondes;停滞的帝国——两个世界的撞击;Chinois;Guoqing WANG;生活·读书·新知三联书店
1985;Blaise Pascal;Pensée sur la religion et sur quelques autres sujets;思想录：论宗教和其他主题的思想;Chinois;Zhaowu HE;商务印书馆
1992;Charles Baudelaire;Oeuvres choisies;波德莱尔散文选;Chinois;Zhiting (Nom de plume: Huai Yu) ZHANG;百花文艺出版社
2007;Jules Verne;L'Archipel en feu;A lángban álló szigettenger;Hongrois;László VAJTHÓ;Regun
;;test;test;Chinois;Hong anqi;易倍出版社
1991;Léo MALET;Fièvre au Marais;巴黎老区的狂乱;Chinois;Jiachen GU;中国戏剧出版社
2001;Yann Andréa STEINER;Cet amour-là;我，奴隶与情人: 杜拉斯最后一个情人的自述;Chinois;Weichuan PENG;深圳海天出版社
1997;Gustave LE BON;Psychologie des foules (Crowd: The study of popular mind);乌合之众 : 大众心理研究;Chinois;Keli FENG;中央编译出版社
1982;Luce BOULNOIS;La Route de la Soie;丝绸之路;Chinois;Sheng GENG;
1990;Albert Camus;L'Etranger. La Peste (suivis d'autres oeuvres de l'auteur);局外人 鼠疫;Chinois;Hongan GUO;漓江出版社
1991;Jacques GERNET;Chine et Christianisme: Action et réaction;中国和基督教教;Chinois;Sheng GENG;
1957;;Le mégot (Nouvelles);烟斗：短篇小说集;Chinois;Daoqian(1921— 1993) WANG;
2002;Charles de MONTESQUIEU;Lettres persanes;페르시아인의 편지;Coréen;LEE Suji 이수지;DD World 다른세상
2006;Francoise Sagan;Derrière l'épaule;肩后;Chinois;Kangru Wu;广西师范大学出版社
2007;Daniel Pennac;Le dictateur et le hamac;독재자와 해먹;Coréen;LIM Hee-Kun 임희근;Munhak dongne 문학동네
2007;Charles Perrault;;Perrault meséi;Hongrois;Eduardo TRUJILLO;Napraforgó
1949;MOLIÈRE;Le Médecin malgré lui;屈打成医;Chinois;Jianwu LI;
1993;Rolf Alfred STEIN;Recherches sur l'épopée et le barde au Tibet;西藏史诗和说唱艺人的研究;Chinois;Sheng GENG;
1981;VOLTAIRE;Zadig et autres contes;查第格;Chinois;Lei FU;人民文学出版社
1991;Jean-Paul Sartre;Essais critiques;萨特文论选;Chinois;Kangqiang SHI;人民文学出版社
1992;Claude VILLARD;;法国社会主义简史;Chinois;Songhao CAO;
1993;Emile Zola;La joie de vivre;生的快乐;Chinois;Xiushao BI;
1957;Jules Verne;Le Phare du bout du monde;天边灯塔;Chinois;Xuliang ZHOU;
2007;Anatole France;La révolte des anges;La rebelión de los ángeles;Espagnol;Agustín Izquierdo Sánchez;Valdemar
1987;Jacques GERNET;Les Aspects économique du bouddhisme dans la société chinoise du 5e au 10e siècle;中国五-十世纪的寺院经济;Chinois;Sheng GENG;
1978;MOLIÈRE;;莫里哀喜剧六种;Chinois;Jianwu LI;上海译文出版社
1995;Alain BAVELIER;Le commerce extérieur;对外贸易;Chinois;Ming YUAN;商务印书馆
;;Le siecle de Dali;达利的世纪;Chinois;fangmin Ding;猎文文化发展有限公司
1984;André Malraux;;马尔罗研究;Chinois;Mingjiu LIU;漓江出版社
2007;Nathalie KAUFMANN;Mère, mon beau souci;母亲，我的千思百虑;Chinois;Kelu ZHENG;VRIN
2007;asd asd;Histoires inédites du Petit Nicolas, Tome 2;Més històries inèdites del petit Nicolas;Catalan;Jaume Ribera;La Galera
2007;asd asd;Histoires inédites du Petit Nicolas, Tome 2;Novas Aventuras do Menino Nicolau (O Regresso do Menino Nicolau - Vol. 3);Portugais;Miguel Rodrigues;Teorema
1988;;;莫与女人作戏;Chinois;Min XIAO;
2007;Roland Barthes;Eléments de Sémiologie;Elementos de Semiologia ;Portugais;Maria Margarida Barahona;Edições 70
1999;Roland Barthes;Eléments de Sémiologie;符号学原理;Chinois;Dongliang WANG;生活·读书·新知三联书店
1992;Roland Barthes;Eléments de Sémiologie;符号学原理;Chinois;Tianyuan HUANG;
1999;Alain ROBBLE-GRILLET;Les gommes;橡皮;Chinois;Xiuqing LIN;译林出版社
1995;Jacques,d' Hondt;Hegel et Hegelianisme;黑格尔和黑格尔主义;Chinois;Dong LUAN;商务印书馆
1958;Honoré de Balzac;Essais critiques;巴尔扎克论文选;Chinois;Jianwu LI;
;Roland Barthes;Comment vivre ensemble : Cours et séminaires au Collège de France (1976-1977);如何共同生活;Chinois;Weixing CHEN;中国人民大学出版社
1986;James Russell HAMILTON;Les Ouighours à l'époque des Cinq Dynasties;五代回鹘史料;Chinois;Sheng GENG;
2007;Patrick LEMOINE;Séduire: comment l'amour vient aux humains;诱惑：爱如何降临人类;Chinois;Hong HUANG;华东师范大学出版社
1985;Roger Martin du Gard;Les Thibault (T.3);蒂博一家(下);Chinois;Xiaofeng WANG;上海译文出版社
1985;Roger Martin du Gard;Les Thibault (T.3);蒂博一家(第3册);Chinois;Kelu ZHENG;漓江出版社
1989;Romain Rolland;La vie de Beethoven;巨人三传;Chinois;Lei FU;
1987;Emmanuel ROBLÈS;Venise en hiver;威尼斯的冬天;Chinois;Anding GUO;
1936;André Maurois;Sentiments et coutumes;人生五大问题;Chinois;Lei FU;商务印书馆
1986;André Maurois;Sentiments et coutumes;人生五大问题;Chinois;Lei FU;生活·读书·新知三联书店
1992;Claude THELOT;Tel père tel fils?;父贵子荣：社会地位和家庭出身;Chinois;Shicai YIN;社会科学文献出版社
2006;Roland Barthes;Le degré zéro de l'écriture;O grau zero da escrita ;Portugais;Maria Margarida Barahona;Edições 70
;Antoine Bioy;L’hypnose;催眠;Chinois;Caiwei YUAN;化学工业出版社
1987;Georges COEDÈS;Textes d'auteurs grecs et latins relatifs à l'Extrême-Orient depuis le IVe siècle avant J-C. jusqu'au XIVe siècle;希腊拉丁作家远东古文献辑录;Chinois;Sheng GENG;中华书局
1989;Michel HOST;Valet de nuit;黑夜的奴仆;Chinois;Mingpei DAI;
1997;André BOSSAR;La criminalité internationale;国际犯罪;Chinois;Xiaoling HUANG;商务印书馆
2007;Paul RICOEUR;Le juste(tome 1 en 1995, tome 2 en 2001);论公正;Chinois;Chunming CHENG;法律出版社
1986;Francois CHABREY;Matt trappe au `Golden Gate`;潜影;Chinois;Ming YUAN;
2008;;Nouveau Code de Procedure Cilvile (edition 2007, 98e);法国新民事诉讼法典（上、下）;Chinois;Jiezhen LUO;法律出版社
1992;Jean-Marie LE CLÉZIO;Mondo et autres histoires;少年心事;Chinois;Longge JIN;漓江出版社
1999;Edgar MORIN;Le Paradigme perdu: la nature humaine;迷失的范式：人性研究;Chinois;Yizhuang CHEN;北京大学出版社
1989;Gabriel FERRAND;Relations de voyages et textes géographiques arabes, persans et turcs relatifs à l'Extrême-Orient du VIIIe siècle;阿拉伯波斯突厥人东方文献辑注;Chinois;Sheng GENG;中华书局
1997;Roger GRENIER;Albert Camus: soleil et ombre;阳光与阴影 : 阿贝尔·加缪传;Chinois;Jiachen GU;北京大学出版社
1997;Jules CARLES;L'origine des espèces;物种起源;Chinois;Xiaoping BIAN;商务印书馆
2000;Jean-Denis BREDIN;Convaincre;说服：关于雄辩的对话;Chinois;Lin CHE;百花文艺出版社
1948;Emile Zola;Naïs Micoulin;娜薏.米枯伦;Chinois;Xiushao BI;
1989;Jean-Paul Sartre;Autoportrait à soixante-dix ans;七十述怀;Chinois;Kangqiang SHI;
2005;Paul RICOEUR;Soi-même comme un autre;الذات عينها كآخر;Arabe;Georges Zitani;
2012;Irene Nemirovsky;Les chiens et les loups;Os cães e os lobos;Portugais;Júlia Ferreira,José Cláudio;Relógio d'Água
2007;Irene Nemirovsky;Les chiens et les loups;狗与狼;Chinois;Xiaoming GUAN;猎文文化发展有限公司
1980;VOLTAIRE;Contes choisis;伏尔泰小说选;Chinois;Lei FU;人民文学出版社
2008;André BAZIN;Orson Welles;Orson Welles : Ciudadano Kane;Espagnol;Antonio Rodríguez Esteban;Diario El País
2005;André BAZIN;Orson Welles;Orson Welles;Portugais;André Telles;Zahar
1981;Madame de STAËL;De l'Allemagne;德国的文学与艺术;Chinois;Shizhong DING;人民文学出版社
1992;Pierre CAMARRA;La Fabuleuse aventure de Cristobal Colon;哥伦布传奇的一生;Chinois;Xiaozhen DU;生活·读书·新知三联书店
2008;STENDHAL;Le Rouge et le Noir;El roig i el negre;Catalan;Ferran Toutain;Labutxaca
2008;STENDHAL;Le Rouge et le Noir;Rojo y negro;Espagnol;Juan Díaz de Atauri;Grupo RBA
1998;STENDHAL;Le Rouge et le Noir;الأحمر والأسود;Arabe;Abdel Hamid El-Dawakhly;دار شرقيات
1962;STENDHAL;Le Rouge et le Noir;الأحمر والأسود;Arabe;Ghayath Hajjar;
1993;STENDHAL;Le Rouge et le Noir;红与黑;Chinois;Hongan GUO;译林出版社
1990;Honoré de Balzac;Oeuvres complètes (T.19 : Comédie humaine : Etudes de moeurs. Scènes de la vie de campagne 2);巴尔扎克全集 第十九卷 人间喜剧：风俗研究：乡村生活场景 (2);Chinois;Yumin LI;人民文学出版社
1954;Honoré de Balzac;La messe de l'athée;无神者做弥撒;Chinois;Mingkai GAO;
1987;Alain RODE;Alain Delon;阿兰•德隆;Chinois;Mingpei DAI;
2000;Jacques Laurent;Les bêtises;蠢事;Chinois;Xiaoqing CHEN;华夏出版社
1945;Jean-Jacques Bernard;Trois pièces de théâtre;亚维尔的秘密;Chinois;Liewen LI;
1988;Jean STOELZEL;Les valeurs du temps présent: Une enquête européenne;当代欧洲人的价值观念;Chinois;Xianggan LU;社会科学文献出版社
1992;Rene-Victor Pilhes;L'Imprécateur;神的诅咒;Chinois;Zihua JIANG;
2006;Jean BAUDRILLARD;L'échange symbolique et la mort;象征性交换与死亡;Chinois;Jinshan CHE;译林出版社
2008;Antoine, de SAINT-EXUPERY;Le Petit Prince;El Principito;Espagnol;Bonifacio del Carril;Salamandra
1983;Roger Martin du Gard;Les Thibault (T.1);蒂博一家(第1册);Chinois;Kelu ZHENG;漓江出版社
;;Sur les pas de George Sand;追寻乔治·桑德的足迹;Chinois;Xiaoqiu Wu;PRESSES UNIVERSITAIRES DE FRANCE - PUF
1995;;Code de commerce;法国商法典;Chinois;Banggui JIN;国际文化出版公司
2002;Jean BESSIERE;Histoire des Poétiques;诗学史;Chinois;Zhongyi SHI;百花文艺出版社
1991;Marc BLOCH;Les Caractères originaux de l'histoire rurale française;法国农村史;Chinois;Zhongxian YU;商务印书馆
1988;;;逃犯;Chinois;Guozheng WANG;
2009;Roland Barthes;Essais critiques;Ensaios Críticos;Portugais;António José Massano;Edições 70
1992;Marc BERNARD;Zola;左拉;Chinois;Taichu GUO;上海译文出版社
1981;André Maurois;Ariel ou la vie de Shelley;雪莱传;Chinois;Lide TAN;
1986;Marguerite Duras;Une aussi longue absence. Hiroshima mon amour;长离别：广岛之恋;Chinois;Jingliang CHEN;漓江出版社
1980;Jean-Marie Gustave LE CLÉZIO;Désert;Desert;Anglais;C. Dickson;David R. Godine, Publisher
1985;Jean-Marie Gustave LE CLÉZIO;Désert;صحراء;Arabe;Ahmad Kamal Younes;
2011;Jean-Marie Gustave LE CLÉZIO;Désert;沙漠;Chinois;藍漢傑 LAN Han Jie;皇冠文化出版有限公司
1983;Jean-Marie Gustave LE CLÉZIO;Désert;沙漠的女儿;Chinois;Linsen QIAN;
2008;Jules Verne;De la Terre à la Lune;De la Tierra a la Luna , El doctor Ox;Espagnol;Sáenz de Jubera;RBA Coleccionables
2008;Jules Verne;De la Terre à la Lune;Utazás a Holdba;Hongrois;Mária KILÉNYI;Népszabadság
2007;Jules Verne;De la Terre à la Lune;Utazás a Holdba , Utazás a Hold körül : két regény;Hongrois;Mária KILÉNYI;Regun
1998;Jules Verne;De la Terre à la Lune;Utazás a Holdra;Hongrois;Éva VERESSNÉ DEÁK;Unikornis
2008;Jules Verne;De la Terre à la Lune;Viaje alrededor de la Luna , Una invernada entre los hielos;Espagnol;Sáenz de Jubera;RBA Coleccionables
1998;Claude HAGEGE;L'homme de paroles : Contribution linguistique aux sciences humaines;语言人 : 论语言学对人文科学的贡献;Chinois;Zujian ZHANG;生活·读书·新知三联书店
2000;Jean-François LYOTARD;André Malraux;马尔罗传;Chinois;Beiming PU;
1991;Thierry WOLTON;Les Ecuries de la Vème;政治厩房：法国社会丑闻;Chinois;Xinlian WANG;
;;Commentaire d'amour;爱情评说;Chinois;Tian LUO;中国传媒大学出版社
;Henry-Jean SERVAT;Princesse de Légende;传奇王妃;Chinois;Jing BIAN;
2000;;Droit commercial;法国商法典;Chinois;Banggui JIN;中国法制出版社
1986;Georges Duhamel;La Chronique des Pasquier (T.2: Jardin des bêtes sauvages);帕斯齐埃家族史卷2：野兽园;Chinois;Yumin LI;花城出版社
2007;;L'Enfant éternel;영원한 아이;Coréen;LEE Sang-Hae 이상해;Yolimwon 열림원
1997;Fernand BRAUDEL;L'identité de la France Tome 2: les hommes et les choses;法兰西的特性 : 人与物 (上);Chinois;Liang GU;商务印书馆
1949;Honoré de Balzac;Illusions perdues (première partie: Les Deux poètes);两诗人;Chinois;Mingkai GAO;
1952;Honoré de Balzac;Illusions perdues (première partie: Les Deux poètes);两诗人;Chinois;Mingkai GAO;
1944;Honoré de Balzac;Illusions perdues (première partie: Les Deux poètes);二人诗;Chinois;Mutian MU;
2007;Jean-Charles GATEAU;Paul Éluard ou Le frère voyant, 1895-1952;艾吕雅传;Chinois;Weiwei GU;VRIN
1948;Emile Zola;Contes à Ninon;给妮侬的故事;Chinois;Xiushao BI;
2006;René Descartes;Principes de philsophie;Princípios da Filosofia ;Portugais;João Gama;Edições 70
2006;Samuel Beckett;le monde et le pantalon;世界与裤子;Chinois;Changjing GUO;湖南文艺出版社
1936;André Maurois;Voltaire;服尔德传;Chinois;Lei FU;商务印书馆
1999;;Nouveau Code de procédure civile;法国新民事诉讼法典;Chinois;Jiezhen LUO;中国法制出版社
;Laurence SCHIFANO;Le cinéma italien de 1945 à nos jours : Crise et création;1945年以来的意大利电影;Chinois;Zhuya WANG;江苏教育出版社
2002;Jean Vincent;Voies d'exécution et procédure de distribution;法国民事执行程序法要义（强制执行途径与分配程序);Chinois;Jiezhen LUO;中国法制出版社
1982;VERCORS;Contes des cataplasmes;病榻前的故事;Chinois;Zeqian ZHANG;
2000;Honoré de Balzac;Ursule Mirouet;أورسول ميروه;Arabe;Michel Khoury;وزارة الثقافة السورية
1958;Honoré de Balzac;Ursule Mirouet;于絮尔. 弥罗埃;Chinois;Lei FU;人民文学出版社
1949;Honoré de Balzac;Ursule Mirouet;雨儿胥 .米露埃;Chinois;Mingkai GAO;
1954;Honoré de Balzac;Ursule Mirouet;雨儿胥.米露埃;Chinois;Mingkai GAO;
1985;Gilbert GUILLEMINAULT;Les Grandes énigmes de l'histoire;铁面人疑案：欧洲历史之谜;Chinois;Zhiting (Nom de plume: Huai Yu) ZHANG;春风文艺出版社
1989;Albert Camus;L'homme révolté (extrait);置身于苦难与阳光之间 : 加缪散文集;Chinois;Xiaozhen DU;
2008;Jean-Paul Sartre;L'Imagination;想象;Chinois;Xiaozhen DU;上海译文出版社
1998;Jean-Pierre LENISCH;La communication dans l'entreprise;企业内部交流;Chinois;Shuren CHEN;商务印书馆
2008;Jules Verne;Cinq semaines en ballon;Cinco semanas en globo , Martín Paz;Espagnol;Sáenz de Jubera;Grupo RBA
1949;Honoré de Balzac;Illusions perdues (troisième partie: Les Souffrances de l'inventeur);发明家的苦恼;Chinois;Mingkai GAO;
1951;Honoré de Balzac;Illusions perdues (troisième partie: Les Souffrances de l'inventeur);发明家的苦恼;Chinois;Mingkai GAO;
1998;Henri Troyat;Ivan le Terrible;Rettegett Iván;Hongrois;Júlia JANCSÓ;Palatinus
1989;Jacques BERSANI;La Littérature en France (1945-1968);法国现代文学史;Chinois;Min XIAO;
1984;Jacques DELARUE;L'O.A.S. contre de Gaulle;秘密军谋杀戴高乐;Chinois;Ming YUAN;
1987;Jean SERRES;Le Protocole et les usages;西方礼节与习俗;Chinois;Linghan GAO;上海人民出版社
2002;Emmanuel ROBLÈS;Norma ou l'exil infini;诺尔玛或无尽的流亡;Chinois;Anding GUO;人民文学出版社
1980;Claire Etcherelli;Elise ou La Vraie vie;艾莉丝或真正的生活;Chinois;Zhiming SHEN;
1987;Jean-Jacques Rousseau;Emile ou de l'éducation;爱弥儿: 论教育;Chinois;Ping'ou LI;
1978;Jean-Jacques Rousseau;Emile ou de l'éducation;爱弥儿: 论教育;Chinois;Ping'ou LI;商务印书馆
2001;François CHESNAIS;La mondialisation du capital;资本全球化;Chinois;Jianhua QI;中央编译出版社
1999;Georges DUMÉZIL;Du mythe au roman;从神话到小说-哈丁古斯的萨迦;Chinois;Kangqiang SHI;生活·读书·新知三联书店
2011;Gilles Deleuze;Francis Bacon: Logique de la sensation;Francis Bacon – Lógica da Sensação;Portugais;José Miranda Justo;Orfeu Negro
;Gilles Deleuze;Francis Bacon: Logique de la sensation;弗兰西斯·培根：感觉的逻辑;Chinois;Qiang DONG;广西师范大学出版社
1987;MOLIÈRE;Les Précieuses ridicules;المتحذلقات السخيفات;Arabe;Youssef Rida;
1949;MOLIÈRE;Les Précieuses ridicules;可笑的女才子;Chinois;Jianwu LI;
1965;Roger GARAUDY;Perspectives de l'homme;人的远景：存在主义，天主教思想，马克思主义;Chinois;Maoyong XU;生活·读书·新知三联书店
1991;SAINT-JOHN PERSE;Pour fêter une enfance;蓝色恋歌;Chinois;Xiaoming GUAN;漓江出版社
2008;Eugène Brieux;La Robe rouge;El vestido rojo;Espagnol;Teresa Clavel;Salamandra
2008;Pascal Bonitzer;Eric Rohmer;也许并没有故事—侯麦和他的电影世界;Chinois;Jiawei He;VRIN
1986;Albert Camus;Les Justes. Le Malentendu. Caligula.;正义者;Chinois;Yumin LI;漓江出版社
2001;Michel Houellebecq;Les Particules Elementaires;Elemi részecskék;Hongrois;Ágnes TÓTFALUSI;Magvető
2009;Michel Houellebecq;Les Particules Elementaires;소립자;Coréen;LEE Se-Wook 이세욱;OPEN BOOKS 열린 책들
2008;Michel Houellebecq;Les Particules Elementaires;無愛繁殖;Chinois;嚴慧瑩 YEN Hui Ying;大塊文化
1995;Cyril BOUYEURE;L'investissement international;国际投资;Chinois;Quan YU;商务印书馆
1992;Didier Decoin;John L'Enfer;约翰. 地狱;Chinois;Jun XU;漓江出版社
1994;Alain Robbe-Grillet;Djinn;金姑娘;Chinois;Yonghui ZHENG;安徽文艺出版社
2007;Honoré de Balzac;Le Curé de Tours. Pierrette.;Pierrette , seguido de O padre de Tours ;Portugais;Pedro Tamen;Relógio d'Água
1978;Honoré de Balzac;Le Curé de Tours. Pierrette.;都尔的本堂神甫 比哀兰德;Chinois;Lei FU;人民文学出版社
1950;Emile Zola;Travail;劳动;Chinois;Xiushao BI;
1985;Emile Zola;Travail;劳动;Chinois;Xiushao BI;
;;Sur les pas de Jules Verne;追寻儒勒•凡尔纳的足迹;Chinois;Zheng Dong;PRESSES UNIVERSITAIRES DE FRANCE - PUF
1986;André Maurois;Lélia ou La Vie de George Sand;风月情浓女作家：乔治•桑传;Chinois;Weizhong LANG;
1996;Charles ZORGIBLE;L'après-guerre froide dans le monde;冷战后的世界;Chinois;Bangzao ZHU;商务印书馆
2002;Henri Troyat;Balzac;巴尔扎克传;Chinois;Yaobu HU;商务印书馆
1991;Honoré de Balzac;Modeste Mignon. Un début dans la vie;三凤求凰;Chinois;Qing'an LI;湖南文艺出版社
1985;Honoré de Balzac;Modeste Mignon. Un début dans la vie;莫苔丝.弥宁 私人生活场景之二;Chinois;Qing'an LI;
1993;;Les Jésuites en Chine de la fin des Ming au début des Qin et les échanges culturels sino-occidentaux;明清间入华耶稣会士和中西文化交流;Chinois;Sheng GENG;
2003;Henri CHARRIERE;Banco;Szabad vagy, Pillangó!;Hongrois;Katalin ILOSVAY;Lazi
1991;Marcel Proust;A la recherche du temps perdu(T.5);追忆似水年华（5):女囚;Chinois;Kexi ZHOU;译林出版社
1990;Marcel Proust;A la recherche du temps perdu(T.6);追忆似水年华（6):索多姆和戈摩尔;Chinois;Jun XU;译林出版社
1986;Pierre Nord;Mes camarades sont morts: La Guerre du renseignement;情报战;Chinois;Ming YUAN;
1998;Marie-Jean-Antoine de Caritat CONDORCET;Condorcet : esquisse d'un tableau historique des progrès de l'esprit humain;人类精神进步史表纲要;Chinois;Zhaowu HE;生活·读书·新知三联书店
2005;;Code civil;法国民法典;Chinois;Jiezhen LUO;法律出版社
2007;Jacques-Emmanuel FOUSNAQUER;Rachmaninov;拉赫马尼诺夫画传;Chinois;Feng Li;中国人民大学出版社—朗朗书房
1998;Bruno MOSCHETTO;La banque et ses fonctions;银行及其职能;Chinois;Shuren CHEN;商务印书馆
1939;Romain Rolland;Le Jeu de l'amour et de la mort;爱与死的搏斗;Chinois;Jianwu LI;
1943;Romain Rolland;Le Jeu de l'amour et de la mort;爱与死的搏斗;Chinois;Jianwu LI;
2003;Jacques DERRIDA;Conférences et entretiens de Jacques Derrida en Chine;德理达中国演讲录;Chinois;Xiaozhen DU;中央编译出版社
1999;Françoise Sagan;Un certain sourire (suivi d'Aimez-vous Brahms?);某种微笑 (含：您喜欢勃拉姆斯吗……);Chinois;Yumin LI;深圳海天出版社
1990;Raymond ARON;L'opium des intellectuels;知识分子的鸦片;Chinois;Ing-Wen Tsai;
2004;Serge Brussolo;Sigrid et les mondes perdus, tome 4 : Les mangeurs de muraille;食墙的白蚁;Chinois;Han CHEN;接力出版社
1984;Roger Martin du Gard;Les Thibault(T.2);蒂博一家(第2册);Chinois;Kelu ZHENG;漓江出版社
1999;Yann Andrea STEINER;M.D;我的情人杜拉斯 (含: 杜拉斯的情人);Chinois;Weichuan PENG;深圳海天出版社
1999;Mireille DEWEVRE-FOURCADE;Le concubinage;同居;Chinois;Wenbin ZHENG;商务印书馆
2009;Rémy RIEFEEL;QUE SONT LES MEDIA? -- Pratiques, Identités, Influences;传媒是什么?;Chinois;Chang LIU;中国传媒大学出版社
2004;Serge Brussolo;Sigrid et les mondes perdus, tome 3 : Le grand serpent;大洋深处的恶龙;Chinois;Jing ZHU;接力出版社
1993;Paul PELLIOT;Les Grottes de Touen-Houang, Carnet de notes de Paul Pelliot: Inscriptions et peintures murales;敦煌石窟笔记;Chinois;Sheng GENG;
1996;Jean SCHAPIRA;Le Droit international des Affaires;国际商法;Chinois;Junrui XIE;商务印书馆
1984;René GROUSSET;De la Grèce à la Chine;从希腊到中国;Chinois;Sheng GENG;
2006;Joseph MARTY;Ingmar Bergman: une poétique du désir;伯格曼，欲望的诗篇;Chinois;Dan HE;江苏教育出版社
2008;Rémi BRAGUE;La sagesse du monde: histoire de l'expérience humaine de l'univers;世界的智慧;Chinois;Qing LIANG;上海人民出版社
1996;Jean RIVOIRE;L'épargne;储蓄;Chinois;Dihua LI;商务印书馆
2007;Hector Bianciotti;La nostalgie de la Maison de Dieu;La nostalgia de la casa de Dios;Espagnol;Ernesto Schoo;Tusquets
1997;Fernand BRAUDEL;L'identité de la France Tome 1: espace et histoire;法兰西的特性 1: 空间和历史;Chinois;Liang GU;商务印书馆
1997;Michel DORIER;;不明飞行物;Chinois;Yu GAO;商务印书馆
1998;Christian LEHMANN;l'Evangile selon Cain;走过死亡;Chinois;Yong LIU;华夏出版社
